room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
Entire home/apt,12,18,37,4.5,2,1,71
Entire home/apt,12,20,64,5,3,1,71
Entire home/apt,15,4,29,4.5,2,1,77
Entire home/apt,2,34,26,5,4,1,71
Entire home/apt,3,46,4,4.5,3,0,71
Entire home/apt,2,28,41,5,2,1,67
Entire home/apt,2,46,58,5,4,1,75
Entire home/apt,11,51,2,0,4,3,63
Entire home/apt,4,30,2,0,2,0,66
Entire home/apt,4,30,4,5,2,0,66
Entire home/apt,4,30,2,0,2,0,66
Entire home/apt,4,30,0,0,2,0,66
Entire home/apt,11,60,0,0,5,2,74
Entire home/apt,4,28,0,0,4,1,71
Entire home/apt,11,53,8,4.5,8,5,71
Entire home/apt,11,43,3,4,7,4,68
Entire home/apt,11,23,20,4.5,7,3,69
Entire home/apt,4,30,5,4.5,2,0,66
Entire home/apt,4,23,1,0,4,1,82
Entire home/apt,4,25,2,0,4,2,75
Entire home/apt,4,7,0,0,4,1,70
Entire home/apt,11,17,0,0,6,1,71
Entire home/apt,11,20,3,4.5,4,2,71
Entire home/apt,11,61,0,0,3,2,71
Entire home/apt,11,52,1,0,4,1,66
Entire home/apt,7,1,20,5,2,1,71
Entire home/apt,4,13,2,0,6,1,71
Entire home/apt,4,8,22,5,6,2,77
Entire home/apt,11,14,2,0,6,3,71
Entire home/apt,1,17,4,4,2,1,66
Entire home/apt,11,15,31,4.5,2,1,71
Entire home/apt,4,28,25,4.5,4,1,66
Entire home/apt,9,3,4,4,5,3,71
Entire home/apt,4,30,10,5,2,1,71
Entire home/apt,4,7,39,4,9,3,70
Entire home/apt,6,9,1,0,6,2,73
Entire home/apt,1,16,4,5,4,1,64
Entire home/apt,11,58,2,0,6,3,71
Entire home/apt,6,4,13,4.5,5,2,66
Entire home/apt,11,43,189,4.5,6,2,66
Entire home/apt,6,2,56,4.5,4,1,66
Entire home/apt,11,59,0,0,6,2,71
Entire home/apt,1,3,56,5,4,0,77
Entire home/apt,11,22,37,4.5,6,2,71
Entire home/apt,10,89,0,0,4,1,71
Entire home/apt,10,53,27,4.5,4,2,66
Entire home/apt,4,30,6,5,4,1,71
Entire home/apt,10,68,1,0,6,2,82
Entire home/apt,4,14,0,0,5,3,76
Entire home/apt,4,32,0,0,4,1,71
Entire home/apt,10,73,0,0,4,1,66
Entire home/apt,10,29,2,0,4,2,71
Entire home/apt,12,7,17,4,3,0,75
Entire home/apt,3,21,13,5,7,3,66
Entire home/apt,4,26,68,5,6,2,77
Entire home/apt,10,89,1,0,3,1,76
Entire home/apt,4,27,7,4,10,5,64
Entire home/apt,10,85,0,0,2,1,66
Entire home/apt,4,32,0,0,2,1,77
Entire home/apt,10,81,1,0,2,1,71
Entire home/apt,12,1,0,0,5,2,66
Entire home/apt,3,36,0,0,4,1,74
Entire home/apt,10,23,0,0,8,2,71
Entire home/apt,3,27,0,0,4,1,66
Entire home/apt,4,18,16,4.5,4,1,66
Entire home/apt,4,22,2,0,4,1,71
Entire home/apt,4,18,3,4.5,2,0,77
Entire home/apt,4,22,14,5,9,3,71
Entire home/apt,10,3,1,0,5,1,66
Entire home/apt,4,10,0,0,4,1,70
Entire home/apt,4,38,10,5,6,2,70
Entire home/apt,10,83,0,0,6,2,70
Entire home/apt,8,2,1,0,4,2,77
Entire home/apt,7,6,9,5,4,1,71
Entire home/apt,2,16,11,5,4,2,77
Entire home/apt,12,19,22,5,4,2,71
Entire home/apt,14,3,47,4.5,4,1,71
Entire home/apt,2,20,34,4.5,2,0,69
Entire home/apt,15,1,4,5,3,1,64
Entire home/apt,4,43,43,4,3,1,66
Entire home/apt,2,25,2,0,4,1,77
Entire home/apt,12,13,13,4.5,5,0,71
Entire home/apt,15,4,15,4.5,4,0,71
Entire home/apt,12,22,3,3.5,4,1,77
Entire home/apt,12,11,1,0,6,2,77
Entire home/apt,7,5,58,5,4,1,70
Entire home/apt,7,15,7,5,4,1,71
Entire home/apt,12,15,0,0,4,1,71
Entire home/apt,12,7,32,4.5,4,1,66
Entire home/apt,15,4,26,5,3,0,77
Entire home/apt,12,14,10,4.5,5,2,77
Entire home/apt,12,16,11,4.5,3,1,77
Entire home/apt,12,20,21,4.5,4,0,73
Entire home/apt,7,14,70,5,2,1,69
Entire home/apt,12,21,2,0,4,1,71
Entire home/apt,4,9,4,5,4,1,74
Entire home/apt,7,15,3,4.5,4,1,71
Entire home/apt,12,15,5,5,3,0,74
Entire home/apt,14,1,14,4.5,4,0,77
Entire home/apt,10,75,8,4.5,4,0,66
Entire home/apt,14,2,0,0,4,2,70
Entire home/apt,8,4,15,4.5,4,0,71
Entire home/apt,15,2,64,4.5,2,0,66
Entire home/apt,7,6,6,5,4,1,66
Entire home/apt,14,3,28,4.5,4,1,64
Entire home/apt,12,19,0,0,3,2,81
Entire home/apt,13,4,3,5,4,1,71
Entire home/apt,12,13,7,4.5,4,2,71
Entire home/apt,12,13,6,5,2,1,69
Entire home/apt,15,2,51,4.5,4,1,71
Entire home/apt,14,7,25,5,4,1,71
Entire home/apt,12,13,12,4,2,0,66
Entire home/apt,4,27,8,5,4,1,71
Entire home/apt,8,5,12,4.5,4,2,71
Entire home/apt,15,1,10,5,2,1,66
Entire home/apt,8,3,14,4.5,2,1,71
Entire home/apt,14,3,18,5,4,0,70
Entire home/apt,4,45,38,5,3,1,66
Entire home/apt,2,34,2,0,4,1,70
Entire home/apt,14,1,67,5,2,1,77
Entire home/apt,15,1,21,5,4,0,64
Entire home/apt,13,2,132,5,3,0,69
Entire home/apt,13,1,42,4.5,4,1,77
Entire home/apt,4,47,7,5,4,0,77
Entire home/apt,12,15,1,0,4,1,66
Entire home/apt,12,21,4,5,4,1,70
Entire home/apt,4,12,8,4.5,4,1,66
Entire home/apt,12,21,0,0,4,1,69
Entire home/apt,12,19,0,0,3,2,81
Entire home/apt,4,44,123,5,3,0,77
Entire home/apt,2,35,43,5,3,0,77
Entire home/apt,12,19,0,0,2,1,77
Entire home/apt,2,42,0,0,2,0,77
Entire home/apt,12,10,16,4,4,2,66
Entire home/apt,4,46,129,4.5,3,0,71
Entire home/apt,8,2,16,4.5,4,1,71
Entire home/apt,13,3,17,4.5,4,1,68
Entire home/apt,13,3,129,5,4,1,71
Entire home/apt,12,18,11,5,4,1,71
Entire home/apt,2,39,5,4.5,2,0,71
Entire home/apt,10,1,2,0,3,1,71
Entire home/apt,12,19,0,0,2,1,66
Entire home/apt,4,41,66,5,2,0,77
Entire home/apt,4,43,0,0,3,1,71
Entire home/apt,14,1,52,4.5,6,2,74
Entire home/apt,4,44,82,4.5,4,1,66
Entire home/apt,12,19,32,5,3,0,71
Entire home/apt,4,41,8,4.5,4,1,66
Entire home/apt,12,11,0,0,2,1,63
Entire home/apt,4,39,29,5,6,1,76
Entire home/apt,15,3,4,5,4,1,71
Entire home/apt,4,39,16,5,4,1,77
Entire home/apt,8,4,23,4.5,4,1,66
Entire home/apt,4,46,40,4.5,2,1,66
Entire home/apt,4,34,0,0,4,1,66
Entire home/apt,4,46,15,5,3,1,71
Entire home/apt,2,21,15,4.5,4,2,71
Entire home/apt,14,1,5,5,2,1,77
Entire home/apt,14,7,59,4.5,2,1,77
Entire home/apt,12,22,9,4,3,0,71
Entire home/apt,15,1,43,4,4,1,71
Entire home/apt,7,10,51,4.5,4,1,66
Entire home/apt,4,44,86,4.5,3,0,71
Entire home/apt,12,15,41,4.5,4,1,77
Entire home/apt,8,2,182,5,4,1,78
Entire home/apt,12,11,18,4.5,3,0,66
Entire home/apt,12,17,4,5,2,0,71
Entire home/apt,14,1,3,4.5,4,1,81
Entire home/apt,2,42,2,0,2,1,66
Entire home/apt,12,18,4,5,2,1,77
Entire home/apt,12,20,76,5,4,1,66
Entire home/apt,14,1,124,4.5,4,3,71
Entire home/apt,14,2,62,5,4,1,66
Entire home/apt,12,22,0,0,4,2,82
Entire home/apt,12,22,93,5,5,2,71
Entire home/apt,12,19,214,4.5,4,1,63
Entire home/apt,14,1,1,0,4,1,70
Entire home/apt,14,1,18,4,4,1,66
Entire home/apt,14,5,133,4.5,8,4,78
Entire home/apt,12,15,1,0,4,1,71
Entire home/apt,2,47,27,5,4,2,66
Entire home/apt,14,1,18,4,4,0,66
Entire home/apt,12,19,15,4.5,2,1,66
Entire home/apt,12,19,2,0,4,1,77
Entire home/apt,12,14,51,4.5,8,3,70
Entire home/apt,12,20,33,5,3,0,70
Entire home/apt,14,3,3,4.5,2,0,77
Entire home/apt,12,19,39,5,3,1,69
Entire home/apt,2,25,16,5,6,2,66
Entire home/apt,12,20,23,4.5,6,2,77
Entire home/apt,12,22,18,5,2,1,77
Entire home/apt,12,20,5,5,2,1,67
Entire home/apt,12,19,17,5,7,3,71
Entire home/apt,14,2,40,5,4,2,71
Entire home/apt,2,36,2,0,3,2,71
Entire home/apt,3,53,0,0,4,1,71
Entire home/apt,2,32,0,0,6,2,79
Entire home/apt,12,6,10,4.5,3,1,63
Entire home/apt,12,13,0,0,2,0,66
Entire home/apt,2,25,22,5,5,1,73
Entire home/apt,12,9,1,0,6,2,71
Entire home/apt,12,12,1,0,2,1,66
Entire home/apt,12,9,1,0,3,1,70
Entire home/apt,12,10,1,0,5,2,81
Entire home/apt,2,11,1,0,4,2,71
Entire home/apt,12,9,8,5,5,2,71
Entire home/apt,12,14,5,4.5,4,1,71
Entire home/apt,12,13,5,5,6,1,68
Entire home/apt,2,28,4,5,6,2,77
Entire home/apt,12,15,39,5,6,2,74
Entire home/apt,12,14,21,4.5,4,1,66
Entire home/apt,4,10,8,4.5,6,2,71
Entire home/apt,12,13,83,4.5,4,2,74
Entire home/apt,12,14,3,4,3,2,71
Entire home/apt,12,13,22,5,2,0,70
Entire home/apt,2,19,6,5,6,0,71
Entire home/apt,2,19,1,0,5,2,75
Entire home/apt,2,34,29,4.5,6,2,67
Entire home/apt,2,30,0,0,3,0,64
Entire home/apt,12,21,0,0,2,1,77
Entire home/apt,12,14,2,0,4,2,71
Entire home/apt,2,28,8,4.5,3,1,66
Entire home/apt,12,13,0,0,2,1,66
Entire home/apt,12,10,3,3.5,4,1,81
Entire home/apt,12,18,9,5,4,1,66
Entire home/apt,12,19,1,0,4,1,71
Entire home/apt,12,11,12,4.5,4,2,75
Entire home/apt,2,36,0,0,2,1,82
Entire home/apt,12,19,6,4.5,4,1,77
Entire home/apt,12,10,12,4.5,6,2,67
Entire home/apt,2,34,7,4.5,2,1,70
Entire home/apt,2,36,10,4.5,5,2,77
Entire home/apt,3,45,1,0,4,2,77
Entire home/apt,12,18,3,4.5,5,1,71
Entire home/apt,12,20,0,0,2,1,77
Entire home/apt,12,21,120,5,6,2,68
Entire home/apt,12,10,1,0,4,1,71
Entire home/apt,12,18,0,0,2,0,79
Entire home/apt,12,14,3,4.5,4,0,81
Entire home/apt,12,16,0,0,2,0,77
Entire home/apt,2,30,0,0,5,2,71
Entire home/apt,2,30,0,0,3,1,71
Entire home/apt,12,18,3,4.5,4,1,71
Entire home/apt,12,19,0,0,4,2,82
Entire home/apt,12,18,0,0,3,1,77
Entire home/apt,12,15,0,0,4,1,74
Entire home/apt,12,18,0,0,3,1,77
Entire home/apt,12,18,0,0,2,0,68
Entire home/apt,12,16,0,0,2,0,66
Entire home/apt,12,21,9,4.5,5,2,77
Entire home/apt,12,16,0,0,4,1,66
Entire home/apt,12,16,5,5,4,1,82
Entire home/apt,12,14,5,4,5,1,81
Entire home/apt,12,18,8,5,3,0,71
Entire home/apt,2,34,6,4.5,5,3,70
Entire home/apt,2,39,106,5,7,2,63
Entire home/apt,12,21,2,0,2,1,70
Entire home/apt,12,14,2,0,2,1,81
Entire home/apt,2,28,13,4.5,9,5,77
Entire home/apt,2,39,0,0,4,1,71
Entire home/apt,12,22,4,5,4,1,71
Entire home/apt,12,14,1,0,4,1,66
Entire home/apt,12,17,165,4.5,10,3,70
Entire home/apt,2,22,47,4.5,4,2,77
Entire home/apt,12,14,74,4.5,5,2,63
Entire home/apt,2,40,9,5,6,2,71
Entire home/apt,2,34,46,5,4,1,78
Entire home/apt,2,26,5,4,8,4,70
Entire home/apt,2,41,8,5,4,1,69
Entire home/apt,12,16,9,4,5,2,69
Entire home/apt,12,22,0,0,4,2,66
Entire home/apt,2,34,9,4.5,3,1,71
Entire home/apt,12,20,114,5,4,2,70
Entire home/apt,2,34,10,4,6,2,71
Entire home/apt,2,34,57,5,4,1,63
Entire home/apt,2,40,38,5,6,2,75
Entire home/apt,2,34,1,0,6,2,66
Entire home/apt,2,34,0,0,4,1,71
Entire home/apt,2,34,15,5,3,1,70
Entire home/apt,12,17,23,5,4,1,66
Entire home/apt,2,41,1,0,6,1,77
Entire home/apt,2,31,38,4.5,6,2,66
Entire home/apt,2,36,0,0,4,1,76
Entire home/apt,2,29,0,0,4,1,70
Entire home/apt,4,31,1,0,2,0,66
Entire home/apt,4,31,7,3.5,2,0,66
Entire home/apt,4,30,3,4,2,1,66
Entire home/apt,12,8,0,0,2,1,74
Entire home/apt,4,33,10,4,2,0,77
Entire home/apt,12,5,4,4,6,2,77
Entire home/apt,4,19,20,4.5,4,2,71
Entire home/apt,12,5,7,4.5,2,1,74
Entire home/apt,4,31,5,5,2,2,70
Entire home/apt,4,31,9,5,6,3,68
Entire home/apt,4,31,59,4.5,4,0,63
Entire home/apt,10,75,0,0,4,0,71
Entire home/apt,12,7,8,4,5,3,66
Entire home/apt,2,8,0,0,4,1,71
Entire home/apt,12,7,16,4,4,0,75
Entire home/apt,4,44,89,4.5,2,1,64
Entire home/apt,12,13,23,5,4,1,79
Entire home/apt,12,16,105,5,4,2,66
Entire home/apt,12,14,14,5,6,2,70
Entire home/apt,15,1,140,5,2,1,77
Entire home/apt,4,44,19,5,4,1,66
Entire home/apt,4,47,39,5,4,1,82
Entire home/apt,12,14,5,5,4,1,71
Entire home/apt,4,45,95,4.5,6,2,71
Entire home/apt,4,38,21,4.5,7,3,66
Entire home/apt,12,18,25,5,4,2,66
Entire home/apt,4,44,40,5,4,0,76
Entire home/apt,12,17,104,5,2,0,63
Entire home/apt,4,44,111,4.5,2,1,66
Entire home/apt,12,15,0,0,4,1,66
Entire home/apt,4,43,35,5,4,0,64
Entire home/apt,4,47,5,5,4,1,77
Entire home/apt,12,15,0,0,6,1,81
Entire home/apt,4,40,78,4.5,6,2,70
Entire home/apt,4,43,0,0,2,0,66
Entire home/apt,12,16,16,5,4,1,77
Entire home/apt,12,16,3,4.5,4,1,66
Entire home/apt,4,32,6,4.5,2,0,77
Entire home/apt,12,18,0,0,4,1,77
Entire home/apt,12,13,53,5,2,0,70
Entire home/apt,4,44,8,5,3,1,66
Entire home/apt,12,14,14,5,4,0,66
Entire home/apt,4,43,31,4.5,5,2,71
Entire home/apt,2,30,0,0,4,1,81
Entire home/apt,4,46,45,4.5,2,0,66
Entire home/apt,12,18,0,0,2,0,77
Entire home/apt,4,45,4,4,2,0,71
Entire home/apt,2,30,21,4.5,4,2,71
Entire home/apt,12,20,24,5,4,1,77
Entire home/apt,12,19,9,5,4,1,70
Entire home/apt,12,19,18,4.5,4,0,66
Entire home/apt,13,2,148,5,4,1,71
Entire home/apt,12,1,9,5,4,1,71
Entire home/apt,10,87,24,4.5,3,1,71
Entire home/apt,15,1,2,0,4,1,77
Entire home/apt,15,3,25,5,2,1,71
Entire home/apt,2,34,26,4.5,4,1,66
Entire home/apt,12,17,10,4,4,1,71
Entire home/apt,10,89,2,0,4,2,77
Entire home/apt,15,1,26,5,4,1,77
Entire home/apt,12,19,40,5,3,1,71
Entire home/apt,4,43,18,5,4,0,77
Entire home/apt,2,40,6,5,4,2,71
Entire home/apt,12,10,9,5,4,1,71
Entire home/apt,14,5,37,5,4,0,77
Entire home/apt,8,5,5,4.5,4,2,71
Entire home/apt,10,86,10,5,3,1,66
Entire home/apt,4,43,9,4,4,1,64
Entire home/apt,12,18,11,5,4,1,77
Entire home/apt,2,42,0,0,2,1,78
Entire home/apt,12,19,1,0,6,2,77
Entire home/apt,4,46,3,4.5,8,2,71
Entire home/apt,10,87,0,0,6,2,71
Entire home/apt,15,2,2,0,2,1,66
Entire home/apt,2,36,40,5,3,0,71
Entire home/apt,4,45,62,4.5,4,1,71
Entire home/apt,12,22,0,0,4,1,70
Entire home/apt,10,1,8,5,4,1,71
Entire home/apt,12,1,57,4.5,3,1,71
Entire home/apt,4,46,11,5,3,1,75
Entire home/apt,12,15,24,5,4,0,66
Entire home/apt,12,12,3,4.5,4,0,71
Entire home/apt,12,19,0,0,2,1,66
Entire home/apt,12,10,85,4.5,4,2,71
Entire home/apt,2,41,39,5,4,1,71
Entire home/apt,4,35,90,5,2,0,77
Entire home/apt,4,39,22,4.5,5,2,77
Entire home/apt,12,15,25,5,4,0,71
Entire home/apt,2,39,35,4.5,4,1,75
Entire home/apt,12,13,23,4.5,4,1,71
Entire home/apt,2,41,2,0,2,0,71
Entire home/apt,6,28,81,4.5,3,1,59
Entire home/apt,6,33,9,4.5,5,1,55
Entire home/apt,13,2,6,4.5,4,1,62
Entire home/apt,12,7,62,4.5,4,1,45
Entire home/apt,4,44,0,0,4,1,60
Entire home/apt,5,3,14,4.5,4,1,60
Entire home/apt,5,10,8,4.5,6,4,60
Entire home/apt,5,8,23,4,3,1,60
Entire home/apt,5,8,30,5,3,1,59
Entire home/apt,6,29,0,0,4,2,47
Entire home/apt,15,2,78,4.5,2,0,50
Entire home/apt,4,19,8,5,4,2,60
Entire home/apt,4,38,1,0,4,1,56
Entire home/apt,4,9,31,4,2,1,54
Entire home/apt,4,44,2,0,4,1,62
Entire home/apt,4,31,5,4,4,1,47
Entire home/apt,9,5,1,0,2,1,62
Entire home/apt,5,15,0,0,4,1,60
Entire home/apt,5,6,3,3.5,3,1,60
Entire home/apt,5,5,25,4.5,7,4,54
Entire home/apt,5,6,0,0,4,1,48
Entire home/apt,6,26,5,4.5,2,1,47
Entire home/apt,6,30,2,0,4,2,60
Entire home/apt,5,15,110,5,6,2,60
Entire home/apt,5,8,17,5,4,2,60
Entire home/apt,5,4,32,4.5,4,2,60
Entire home/apt,7,2,44,4.5,3,0,60
Entire home/apt,5,2,10,5,3,1,57
Entire home/apt,5,8,22,5,3,1,59
Entire home/apt,5,14,9,5,4,1,47
Entire home/apt,9,7,40,4.5,3,2,47
Entire home/apt,9,8,51,5,2,1,60
Entire home/apt,6,28,38,4.5,3,2,44
Entire home/apt,6,30,0,0,6,3,60
Entire home/apt,6,14,57,4.5,4,1,47
Entire home/apt,5,16,9,4,4,2,60
Entire home/apt,6,17,6,4.5,3,2,54
Entire home/apt,6,28,92,5,2,1,60
Entire home/apt,6,26,3,4.5,4,1,47
Entire home/apt,6,2,1,0,2,1,54
Entire home/apt,6,29,32,4.5,4,2,55
Entire home/apt,6,31,14,4.5,6,2,54
Entire home/apt,6,34,26,5,2,1,60
Entire home/apt,5,15,87,4.5,4,1,60
Entire home/apt,5,16,57,4.5,4,0,60
Entire home/apt,13,2,6,5,4,1,60
Entire home/apt,8,3,13,4.5,4,1,60
Entire home/apt,15,4,54,5,4,1,47
Entire home/apt,15,1,88,4.5,2,1,47
Entire home/apt,15,4,2,0,4,2,47
Entire home/apt,4,46,69,5,4,1,47
Entire home/apt,15,5,14,4.5,4,1,62
Entire home/apt,14,6,49,4.5,2,1,54
Entire home/apt,15,2,154,5,6,2,45
Entire home/apt,8,2,29,5,3,1,46
Entire home/apt,15,3,28,5,2,0,60
Entire home/apt,15,5,50,4.5,4,1,60
Entire home/apt,15,5,41,5,4,1,54
Entire home/apt,15,4,22,4.5,3,0,47
Entire home/apt,15,2,85,5,3,0,55
Entire home/apt,14,4,363,4.5,4,1,56
Entire home/apt,15,2,34,5,2,0,57
Entire home/apt,15,5,12,5,2,0,57
Entire home/apt,15,5,90,5,2,0,54
Entire home/apt,15,2,63,4.5,2,0,60
Entire home/apt,15,4,94,4.5,2,0,43
Entire home/apt,14,4,85,5,4,1,60
Entire home/apt,14,4,25,4,2,0,47
Entire home/apt,14,2,2,0,5,1,60
Entire home/apt,12,20,6,4,2,1,52
Entire home/apt,14,1,5,4.5,2,0,60
Entire home/apt,14,1,9,4.5,2,1,60
Entire home/apt,12,18,11,4.5,2,1,59
Entire home/apt,12,18,1,0,3,0,46
Entire home/apt,14,1,53,5,4,1,60
Entire home/apt,14,1,42,5,4,1,62
Entire home/apt,14,1,44,4.5,2,1,60
Entire home/apt,12,19,23,4.5,4,0,57
Entire home/apt,12,20,81,4.5,3,1,57
Entire home/apt,12,18,7,4.5,4,0,53
Entire home/apt,14,2,33,5,4,1,60
Entire home/apt,15,2,91,4.5,2,1,60
Entire home/apt,12,20,1,0,3,1,60
Entire home/apt,4,42,161,5,4,1,54
Entire home/apt,4,47,2,0,4,1,60
Entire home/apt,4,41,1,0,2,1,54
Entire home/apt,8,1,1,0,3,1,46
Entire home/apt,8,1,0,0,4,1,62
Entire home/apt,4,46,69,5,4,1,47
Entire home/apt,15,1,1,0,3,1,60
Entire home/apt,15,1,3,4.5,4,2,47
Entire home/apt,4,47,31,4.5,4,1,61
Entire home/apt,4,45,49,5,5,2,60
Entire home/apt,4,47,63,5,2,1,62
Entire home/apt,4,43,9,4.5,3,0,44
Entire home/apt,4,44,135,4.5,6,2,61
Entire home/apt,15,1,43,4.5,6,2,60
Entire home/apt,4,47,48,5,3,1,62
Entire home/apt,8,1,108,4.5,5,2,60
Entire home/apt,4,39,0,0,5,1,60
Entire home/apt,15,1,0,0,6,2,47
Entire home/apt,4,44,70,5,3,0,54
Entire home/apt,4,43,195,5,3,1,60
Entire home/apt,15,1,4,4.5,6,2,46
Entire home/apt,12,15,114,4,2,1,47
Entire home/apt,12,15,15,5,5,1,54
Entire home/apt,15,1,0,0,3,1,59
Entire home/apt,15,1,54,4.5,7,2,54
Entire home/apt,4,45,49,4.5,3,0,43
Entire home/apt,4,46,122,5,4,1,54
Entire home/apt,12,21,0,0,4,0,59
Entire home/apt,12,16,0,0,3,1,54
Entire home/apt,12,15,31,5,3,0,59
Entire home/apt,12,14,2,0,4,0,57
Entire home/apt,12,13,71,5,2,0,59
Entire home/apt,15,1,51,5,2,1,56
Entire home/apt,15,1,44,5,2,0,57
Entire home/apt,15,1,108,4.5,8,3,60
Entire home/apt,15,4,186,4.5,2,1,44
Entire home/apt,15,4,271,4.5,2,1,45
Entire home/apt,12,20,51,4.5,4,1,46
Entire home/apt,15,1,89,4.5,6,2,45
Entire home/apt,15,2,210,4.5,3,1,55
Entire home/apt,15,4,185,4.5,3,0,46
Entire home/apt,15,2,77,4.5,2,1,47
Entire home/apt,4,43,5,4,6,2,57
Entire home/apt,12,13,38,5,3,1,43
Entire home/apt,15,1,94,5,6,2,45
Entire home/apt,12,19,128,4.5,4,1,60
Entire home/apt,15,3,102,4.5,2,0,54
Entire home/apt,15,2,0,0,2,0,60
Entire home/apt,15,1,49,5,2,1,59
Entire home/apt,15,4,97,5,3,0,55
Entire home/apt,12,15,34,5,4,2,57
Entire home/apt,12,20,3,5,3,1,60
Entire home/apt,4,43,0,0,4,1,60
Entire home/apt,4,43,14,4.5,4,1,47
Entire home/apt,15,2,11,5,2,0,59
Entire home/apt,4,44,74,4.5,4,2,45
Entire home/apt,15,2,1,0,2,0,47
Entire home/apt,15,2,99,4.5,4,2,46
Entire home/apt,15,1,271,4.5,3,0,54
Entire home/apt,7,3,5,4,4,1,59
Entire home/apt,4,38,2,0,3,0,47
Entire home/apt,4,27,26,4.5,7,3,71
Entire home/apt,4,26,2,0,10,5,66
Entire home/apt,4,27,2,0,4,1,71
Entire home/apt,4,32,0,0,4,1,71
Entire home/apt,4,6,6,4,6,3,77
Entire home/apt,12,1,25,5,4,2,67
Entire home/apt,10,75,3,5,4,0,71
Entire home/apt,4,32,0,0,4,1,71
Entire home/apt,4,10,37,4.5,3,2,71
Entire home/apt,10,12,2,0,4,2,77
Entire home/apt,10,79,18,5,4,2,77
Entire home/apt,10,75,6,4.5,4,1,66
Entire home/apt,4,10,2,0,2,1,66
Entire home/apt,4,32,125,4.5,8,3,66
Entire home/apt,12,7,20,4.5,4,1,71
Entire home/apt,3,16,0,0,2,0,74
Entire home/apt,4,27,4,5,4,1,71
Entire home/apt,10,60,24,4,8,3,77
Entire home/apt,10,84,50,4.5,5,3,71
Entire home/apt,4,26,6,5,6,2,71
Entire home/apt,2,7,0,0,5,3,71
Entire home/apt,4,16,38,5,6,3,69
Entire home/apt,2,12,9,4,3,2,77
Entire home/apt,10,65,11,5,5,2,66
Entire home/apt,4,29,31,5,4,2,71
Entire home/apt,2,8,37,5,4,2,67
Entire home/apt,2,8,5,4.5,4,1,66
Entire home/apt,4,33,52,4.5,6,2,66
Entire home/apt,10,3,14,4,4,2,71
Entire home/apt,10,87,0,0,5,3,63
Entire home/apt,12,4,0,0,2,1,71
Entire home/apt,4,30,19,4.5,6,3,71
Entire home/apt,2,13,79,4,4,2,63
Entire home/apt,12,7,52,4.5,4,0,66
Entire home/apt,4,21,65,4.5,4,1,66
Entire home/apt,12,5,17,4.5,2,1,74
Entire home/apt,12,5,53,4,6,2,74
Entire home/apt,2,12,14,4,5,1,66
Entire home/apt,4,18,5,5,3,1,66
Entire home/apt,10,88,4,5,3,0,71
Entire home/apt,4,19,25,4.5,3,2,71
Entire home/apt,4,18,0,0,4,1,71
Entire home/apt,10,30,0,0,4,2,71
Entire home/apt,10,66,5,5,8,4,71
Entire home/apt,2,12,71,4.5,6,3,71
Entire home/apt,10,22,18,5,4,2,71
Entire home/apt,2,3,29,5,2,1,71
Entire home/apt,10,82,9,5,7,2,77
Entire home/apt,3,21,111,4.5,5,4,75
Entire home/apt,2,9,8,5,4,2,66
Entire home/apt,10,76,36,4.5,4,2,66
Entire home/apt,4,37,23,4,6,3,77
Entire home/apt,2,30,53,4.5,4,1,71
Entire home/apt,5,4,39,5,4,1,71
Entire home/apt,8,6,11,4,4,0,71
Entire home/apt,7,10,27,4.5,6,2,71
Entire home/apt,12,15,18,5,2,0,71
Entire home/apt,12,18,67,4.5,5,3,71
Entire home/apt,8,4,40,5,4,1,66
Entire home/apt,4,39,13,4.5,6,2,77
Entire home/apt,15,3,16,4.5,4,2,77
Entire home/apt,11,16,4,5,4,1,67
Entire home/apt,4,45,0,0,4,1,76
Entire home/apt,14,1,2,0,4,1,68
Entire home/apt,2,20,11,5,4,1,66
Entire home/apt,6,16,10,5,4,1,66
Entire home/apt,12,11,20,5,4,1,66
Entire home/apt,8,6,31,4.5,4,2,71
Entire home/apt,12,20,17,4,2,0,66
Entire home/apt,2,25,1,0,4,1,66
Entire home/apt,2,11,36,4.5,4,1,66
Entire home/apt,14,4,23,4.5,4,1,71
Entire home/apt,12,20,23,4.5,6,2,77
Entire home/apt,7,10,7,5,3,1,71
Entire home/apt,15,5,117,5,4,1,71
Entire home/apt,12,22,76,5,3,1,66
Entire home/apt,8,2,69,5,4,1,71
Entire home/apt,4,22,5,4.5,4,2,71
Entire home/apt,4,39,19,4.5,4,1,64
Entire home/apt,14,4,68,4.5,2,1,66
Entire home/apt,15,1,112,4.5,4,1,64
Entire home/apt,2,41,1,0,4,1,66
Entire home/apt,12,8,50,4.5,4,1,64
Entire home/apt,12,22,8,4,2,0,71
Entire home/apt,12,15,16,4,3,0,66
Entire home/apt,15,1,39,5,4,2,79
Entire home/apt,10,71,16,5,7,4,64
Entire home/apt,2,34,4,5,3,1,79
Entire home/apt,2,39,3,5,3,1,71
Entire home/apt,2,42,166,5,3,1,69
Entire home/apt,2,1,22,4.5,4,1,71
Entire home/apt,4,39,55,5,4,2,71
Entire home/apt,4,34,16,4.5,6,2,76
Entire home/apt,8,6,10,4.5,2,1,76
Entire home/apt,11,58,36,4.5,4,2,66
Entire home/apt,12,6,40,5,3,1,71
